epoch,pod,latency,requests,action,new_latency,new_requests,reward,q_value,random
591,3,690,22,3,454,10,20,2.06,False
592,3,454,10,3,434,18,10,1.96,False
593,3,434,18,3,497,14,10,1.96,False
594,3,497,14,3,0,0,10,2.3800000000000003,False
595,3,0,0,2,371,10,20,9.26,False
596,2,371,10,2,452,10,10,1.96,False
597,2,452,10,2,882,16,-20,-0.62,True
598,2,882,16,3,511,20,10,8.32,False
599,3,511,20,3,610,18,-20,-0.26,False
600,3,610,18,1,1288,48,-20,-2.48,False
601,1,1288,48,2,758,26,10,8.02,False
602,2,758,26,3,631,30,10,11.98,False
603,3,631,30,2,467,14,20,4.7,False
604,2,467,14,2,438,18,10,1.0,False
605,2,438,18,2,412,6,10,1.96,True
606,2,412,6,2,832,28,-20,-0.62,False
607,2,832,28,3,501,16,10,8.14,False
608,3,501,16,1,1515,54,-20,-2.78,True
609,1,1515,54,2,458,14,20,3.86,False
610,2,458,14,2,954,40,-20,-1.1,False
611,2,954,40,3,446,8,20,2.54,False
612,3,446,8,2,473,20,20,10.04,False
613,2,473,20,2,618,20,-20,-2.24,False
614,2,618,20,3,540,16,10,10.84,False
615,3,540,16,2,720,24,-20,-2.3000000000000003,False
616,2,720,24,3,684,24,10,10.0,False
617,3,684,24,3,343,12,20,2.12,False
618,3,343,12,3,344,12,10,2.92,False
619,3,344,12,3,524,14,-20,-0.26,False
620,3,524,14,3,615,20,-20,-2.78,False
621,3,615,20,3,521,24,-10,0.92,False
622,3,521,24,3,613,16,-20,-2.12,False
623,3,613,16,2,966,34,-20,-3.3200000000000003,False
624,2,966,34,3,345,12,20,9.26,False
625,3,345,12,2,617,16,-20,-0.62,False
626,2,617,16,1,1107,44,-20,5.68,True
627,1,1107,44,2,707,24,10,8.8,False
628,2,707,24,1,514,16,0,9.12,True
629,1,514,16,2,307,8,20,3.8,False
630,2,307,8,1,474,20,20,2.0,False
631,1,474,20,3,259,8,-20,-1.4,False
632,3,259,8,2,926,38,-20,7.12,False
633,2,926,38,3,638,20,10,2.8,False
634,3,638,20,1,1404,52,-20,-1.52,False
635,1,1404,52,2,798,28,10,8.74,False
636,2,798,28,3,584,18,10,8.98,False
637,3,584,18,1,1468,54,-20,-3.3200000000000003,False
638,1,1468,54,2,849,30,10,8.68,False
639,2,849,30,3,662,22,10,8.14,False
640,3,662,22,3,617,20,-10,-1.96,True
641,3,617,20,1,514,16,0,-0.72,False
642,1,514,16,2,368,10,20,4.640000000000001,False
643,2,368,10,2,354,14,10,0.04,False
644,2,354,14,2,309,8,10,1.12,False
645,2,309,8,1,668,24,-20,0.1600000000000001,False
646,1,668,24,2,354,14,20,7.460000000000001,False
647,2,354,14,2,455,10,10,1.96,False
648,2,455,10,2,446,12,10,1.96,False
649,2,446,12,2,615,18,-20,-0.62,False
650,2,615,18,3,454,10,20,9.2,False
651,3,454,10,1,1335,44,-20,-1.52,False
652,1,1335,44,2,680,34,10,8.68,False
653,2,680,34,3,310,8,20,9.62,False
654,3,310,8,2,469,14,20,8.3,False
655,2,469,14,2,309,8,10,1.0,False
656,2,309,8,3,372,10,0,0.0,True
657,3,372,10,3,351,8,10,1.4800000000000002,False
658,3,351,8,2,1035,40,-20,5.2,False
659,2,1035,40,1,1265,44,-20,-1.52,False
660,1,1265,44,2,688,22,10,8.8,False
661,2,688,22,3,462,14,20,11.06,False
662,3,462,14,3,230,2,10,2.2,False
663,3,230,2,3,279,6,10,5.8,True
664,3,279,6,3,364,10,10,5.62,False
665,3,364,10,3,207,2,10,3.1,False
666,3,207,2,3,353,14,10,5.68,False
667,3,353,14,3,259,8,10,4.0,False
668,3,259,8,2,411,6,20,6.5,True
669,2,411,6,1,988,40,-20,-1.82,False
670,1,988,40,1,1018,36,-20,0.8800000000000001,True
671,1,1018,36,2,776,26,10,4.36,False
672,2,776,26,3,446,12,20,12.14,False
673,3,446,12,3,445,12,10,4.84,False
674,3,445,12,3,519,16,-20,1.48,False
675,3,519,16,3,555,18,-20,-3.92,False
676,3,555,18,1,1423,48,-20,-4.220000000000001,False
677,1,1423,48,2,664,32,10,8.74,False
678,2,664,32,3,687,20,0,8.1,False
679,3,687,20,1,1552,44,-20,-2.0,False
680,1,1552,44,2,912,32,10,1.4800000000000002,False
681,2,912,32,1,1569,44,-20,5.26,True
682,1,1569,44,1,1413,52,-10,0.38,True
683,1,1413,52,2,569,18,10,8.74,False
684,2,569,18,3,307,8,20,10.46,False
685,3,307,8,2,540,16,-20,4.0,False
686,2,540,16,3,206,4,20,11.3,False
687,3,206,4,3,370,10,10,5.5600000000000005,False
688,3,370,10,3,310,4,10,2.2,False
689,3,310,4,3,308,8,10,5.8,False
690,3,308,8,3,384,14,10,5.62,False
691,3,384,14,3,384,14,10,2.92,False
692,3,384,14,3,305,12,10,2.92,False
693,3,305,12,3,371,10,10,2.92,False
694,3,371,10,3,347,12,10,2.92,False
695,3,347,12,3,277,6,10,3.1,False
696,3,277,6,3,207,2,10,5.8,False
697,3,207,2,3,277,6,10,5.8,False
698,3,277,6,3,207,2,10,5.8,False
699,3,207,2,3,310,8,10,5.8,False
700,3,310,8,1,412,12,20,6.44,True
701,1,412,12,1,415,18,10,0.04,False
702,1,415,18,1,1538,54,-20,-1.82,False
703,1,1538,54,2,948,30,10,4.180000000000001,False
704,2,948,30,3,559,18,10,8.02,False
705,3,559,18,3,695,22,-20,-4.76,True
706,3,695,22,3,516,16,-10,-2.08,False
707,3,516,16,2,412,12,20,-0.6400000000000001,False
708,2,412,12,2,355,14,10,1.96,False
709,2,355,14,2,289,10,10,1.96,False
710,2,289,10,2,448,12,10,1.96,False
711,2,448,12,2,675,24,-20,-0.3800000000000002,False
712,2,675,24,3,489,20,20,12.8,False
713,3,489,20,1,1126,40,-20,-1.52,False
714,1,1126,40,2,727,36,10,8.68,False
715,2,727,36,3,382,14,20,9.38,False
716,3,382,14,3,309,8,10,4.0600000000000005,False
717,3,309,8,1,655,22,-20,3.82,False
718,1,655,22,3,275,6,20,8.6,True
719,3,275,6,3,309,4,10,5.8,False
720,3,309,4,3,365,8,10,5.8,False
721,3,365,8,3,259,8,10,5.8,False
722,3,259,8,3,300,4,10,5.8,True
723,3,300,4,3,0,0,10,5.8,False
724,3,0,0,3,207,4,10,5.8,False
725,3,207,4,3,258,8,10,5.8,False
726,3,258,8,3,0,0,10,5.8,False
727,3,0,0,3,745,22,-20,2.38,False
728,3,745,22,1,1412,52,-20,-3.3200000000000003,False
729,1,1412,52,2,1040,36,10,8.2,False
730,2,1040,36,1,1403,52,-20,-1.52,False
731,1,1403,52,2,443,12,20,9.2,False
732,2,443,12,2,674,22,-20,-1.2800000000000002,False
733,2,674,22,3,537,16,10,11.8,False
734,3,537,16,2,401,12,20,1.94,False
735,2,401,12,2,527,14,-20,-2.24,False
736,2,527,14,3,405,12,20,12.14,False
737,3,405,12,3,343,12,10,4.84,False
738,3,343,12,3,471,14,10,4.84,False
739,3,471,14,3,630,30,-20,1.84,False
740,3,630,30,2,715,24,-20,2.26,False
741,2,715,24,3,562,18,10,10.96,False
742,3,562,18,2,468,14,20,2.84,False
743,2,468,14,1,1464,40,-20,-2.42,True
744,1,1464,40,2,914,34,10,8.74,False
745,2,914,34,3,593,16,10,9.22,False
746,3,593,16,2,859,26,-20,0.3999999999999999,False
747,2,859,26,3,612,18,10,10.0,False
748,3,612,18,2,468,14,20,1.94,False
749,2,468,14,3,441,16,-20,-2.84,False
750,3,441,16,3,470,14,10,1.96,False
751,3,470,14,3,406,18,10,1.96,False
752,3,406,18,3,562,26,-20,-1.2200000000000002,True
753,3,562,26,3,438,16,20,0.1999999999999999,False
754,3,438,16,2,571,18,-20,-1.2800000000000002,False
755,2,571,18,3,511,8,10,11.86,False
756,3,511,8,2,615,18,-20,-0.44,False
757,2,615,18,3,436,18,20,11.84,False
758,3,436,18,3,310,8,10,0.3400000000000002,True
759,3,310,8,2,503,18,-20,2.26,False
760,2,503,18,3,498,18,20,11.9,False
761,3,498,18,3,619,16,-20,-1.94,False
762,3,619,16,2,709,24,-20,-0.5000000000000001,False
763,2,709,24,3,523,14,10,10.0,False
764,3,523,14,2,560,18,-20,-1.34,False
765,2,560,18,3,562,22,0,9.9,False
766,3,562,22,3,375,12,20,1.94,False
767,3,375,12,2,656,20,-20,-2.3000000000000003,False
768,2,656,20,3,412,12,20,10.94,False
769,3,412,12,1,1330,48,-20,-2.3600000000000003,False
770,1,1330,48,2,573,24,10,9.7,False
771,2,573,24,1,1428,42,-20,7.48,True
772,1,1428,42,2,725,24,10,8.8,False
773,2,725,24,3,470,14,20,10.94,False
774,3,470,14,1,823,28,-20,-2.42,True
775,1,823,28,3,412,12,20,9.14,False
776,3,412,12,3,445,12,10,0.04,False
777,3,445,12,3,617,16,-20,-2.06,False
778,3,617,16,2,616,20,0,-0.2999999999999999,False
779,2,616,20,3,412,6,20,11.18,False
780,3,412,6,1,886,34,-20,1.24,False
781,1,886,34,3,258,8,20,10.22,False
782,3,258,8,3,453,20,10,2.8,False
783,3,453,20,2,422,18,20,1.88,False
784,2,422,18,2,623,18,-20,-3.26,False
785,2,623,18,3,670,20,0,8.16,False
786,3,670,20,3,607,20,-10,-0.04,False
787,3,607,20,3,614,20,-20,-2.0,False
788,3,614,20,3,628,32,-20,-3.68,False
789,3,628,32,2,873,30,-20,0.3399999999999998,False
790,2,873,30,3,560,26,10,8.92,False
791,3,560,26,2,782,26,-20,-4.04,False
792,2,782,26,3,587,28,10,10.96,False
793,3,587,28,3,868,30,-20,-1.04,False
794,3,868,30,1,1178,40,-20,-0.62,False
795,1,1178,40,2,288,10,20,9.08,False
796,2,288,10,1,415,12,20,0.1399999999999999,False
797,1,415,12,1,410,12,10,0.04,False
798,1,410,12,1,1121,40,-20,-1.4600000000000002,False
799,1,1121,40,2,696,34,10,9.58,False
0,2,700,22,3,407,18,20,10.88,False
1,3,407,18,2,865,26,-20,-3.2,True
2,2,865,26,3,749,36,10,10.0,False
3,3,749,36,2,710,24,0,0.6000000000000001,False
4,2,710,24,3,360,10,20,10.88,False
5,3,360,10,3,492,16,10,-0.92,False
6,3,492,16,3,776,34,-20,-2.0,False
7,3,776,34,2,757,26,0,0.6000000000000001,False
8,2,757,26,3,206,4,20,11.12,False
9,3,206,4,3,0,0,10,2.92,False
10,3,0,0,3,344,12,10,2.68,False
11,3,344,12,3,435,18,10,-0.92,False
12,3,435,18,3,259,8,10,1.12,False
13,3,259,8,3,207,4,10,2.92,False
14,3,207,4,3,309,10,10,2.8600000000000003,False
15,3,309,10,3,714,28,-20,-1.1,False
16,3,714,28,2,683,22,0,0.66,False
17,2,683,22,3,595,20,10,10.72,False
18,3,595,20,1,1320,48,-20,-4.16,False
19,1,1320,48,2,698,24,10,9.7,False
20,2,698,24,3,528,24,10,9.82,False
21,3,528,24,3,507,16,-10,-3.7,False
22,3,507,16,2,1042,22,-20,-2.0,False
23,2,1042,22,1,1411,52,-20,-1.4600000000000002,False
24,1,1411,52,2,948,26,10,9.64,False
25,2,948,26,3,587,16,10,8.98,False
26,3,587,16,2,817,28,-20,-3.3200000000000003,True
27,2,817,28,3,735,24,10,8.02,False
28,3,735,24,3,534,26,-10,-3.88,False
29,3,534,26,3,469,18,20,-0.7600000000000002,False
30,3,469,18,3,379,16,10,0.04,False
31,3,379,16,3,371,10,10,1.0,False
32,3,371,10,3,310,12,10,1.96,False
33,3,310,12,3,411,6,10,2.02,False
34,3,411,6,3,361,8,10,2.92,False
35,3,361,8,3,344,12,10,2.92,False
36,3,344,12,3,417,16,10,2.92,False
37,3,417,16,3,537,20,-20,-0.1999999999999999,False
38,3,537,20,3,446,14,20,2.0,False
39,3,446,14,3,478,18,10,1.0,False
40,3,478,18,3,418,12,10,1.96,False
41,3,418,12,3,488,22,10,1.96,False
42,3,488,22,2,726,32,-20,-0.62,False
43,2,726,32,3,538,16,10,8.02,False
44,3,538,16,2,364,10,20,-0.7000000000000002,False
45,2,364,10,1,438,14,20,1.94,False
46,1,438,14,1,384,14,10,0.04,False
47,1,384,14,1,411,12,10,1.0,False
48,1,411,12,1,412,18,10,1.96,False
49,1,412,18,1,760,32,-20,-0.5000000000000001,False
50,1,760,32,3,386,16,20,11.06,False
51,3,386,16,3,411,14,10,1.96,False
52,3,411,14,3,275,6,10,2.02,False
53,3,275,6,3,382,16,10,2.92,False
54,3,382,16,3,465,20,10,2.8,False
55,3,465,20,2,631,20,-20,-1.52,False
56,2,631,20,3,535,16,10,8.2,False
57,3,535,16,2,861,28,-20,-1.52,False
58,2,861,28,3,453,14,20,9.32,False
59,3,453,14,3,652,22,-20,-0.08,False
60,3,652,22,3,578,18,-10,0.74,False
61,3,578,18,2,679,18,-20,-2.42,False
62,2,679,18,3,309,8,20,9.32,False
63,3,309,8,3,207,2,10,2.92,True
64,3,207,2,3,207,4,10,2.92,False
65,3,207,4,3,316,10,10,2.8,False
66,3,316,10,3,448,20,10,0.94,False
67,3,448,20,3,431,12,10,0.0999999999999999,False
68,3,431,12,3,432,12,10,1.0,False
69,3,432,12,3,349,10,10,1.96,True
70,3,349,10,3,305,8,10,2.02,True
71,3,305,8,3,436,18,10,2.92,False
72,3,436,18,3,439,12,10,2.92,False
73,3,439,12,3,365,14,10,2.92,False
74,3,365,14,3,738,24,-20,-0.1999999999999999,False
75,3,738,24,3,628,14,-10,-1.12,False
76,3,628,14,2,664,22,-20,-3.3200000000000003,False
77,2,664,22,3,705,16,0,7.0200000000000005,False
78,3,705,16,2,283,10,20,-0.6400000000000001,False
79,2,283,10,1,711,24,-20,-0.62,False
80,1,711,24,3,325,12,20,9.2,False
81,3,325,12,3,287,12,10,1.0,False
82,3,287,12,3,544,22,-20,-1.16,False
83,3,544,22,3,366,10,20,1.04,False
84,3,366,10,3,354,8,10,0.2199999999999998,False
85,3,354,8,3,348,10,10,2.8,False
86,3,348,10,3,439,14,10,1.0,False
87,3,439,14,3,342,10,10,1.96,False
88,3,342,10,3,463,20,10,1.9,False
89,3,463,20,3,520,14,-20,-2.0,True
90,3,520,14,2,260,8,20,2.0,False
91,2,260,8,3,324,10,0,0.06,False
92,3,324,10,3,207,2,10,2.02,False
93,3,207,2,3,353,14,10,2.92,False
94,3,353,14,3,289,10,10,2.92,False
95,3,289,10,3,289,10,10,2.92,False
96,3,289,10,3,346,14,10,2.92,False
97,3,346,14,3,441,12,10,2.92,False
98,3,441,12,3,445,12,10,2.92,False
99,3,445,12,3,313,4,10,2.92,False
100,3,313,4,3,344,12,10,2.92,False
101,3,344,12,3,460,14,10,2.92,False
102,3,460,14,3,421,12,10,2.92,False
103,3,421,12,3,430,24,10,2.74,False
104,3,430,24,1,1322,48,-20,-2.3600000000000003,False
105,1,1322,48,2,662,22,10,9.52,False
106,2,662,22,1,1421,52,-20,4.84,False
107,1,1421,52,2,789,36,10,9.64,False
108,2,789,36,3,450,14,20,10.22,False
109,3,450,14,3,524,16,-20,-0.08,False
110,3,524,16,2,504,24,0,2.22,False
111,2,504,24,2,630,20,-20,4.72,False
112,2,630,20,3,477,14,20,8.3,False
113,3,477,14,3,304,8,10,1.12,False
114,3,304,8,3,457,14,10,2.8600000000000003,True
115,3,457,14,3,207,4,10,2.02,False
116,3,207,4,3,406,14,10,2.92,False
117,3,406,14,3,307,8,10,2.92,False
118,3,307,8,3,361,8,10,2.92,True
119,3,361,8,3,572,18,-20,-0.08,True
120,3,572,18,2,381,16,20,3.8,False
121,2,381,16,1,752,28,-20,-1.34,False
122,1,752,28,3,347,14,20,12.02,False
123,3,347,14,3,353,8,10,2.92,False
124,3,353,8,2,640,20,-20,0.28,False
125,2,640,20,3,334,12,20,9.32,False
126,3,334,12,3,270,6,10,2.8600000000000003,False
127,3,270,6,1,699,24,-20,-0.5600000000000002,False
128,1,699,24,3,540,16,10,9.28,False
129,3,540,16,2,466,14,20,4.640000000000001,False
130,2,466,14,1,916,30,-20,-2.18,False
131,1,916,30,3,403,14,20,12.920000000000002,False
132,3,403,14,3,369,10,10,2.92,False
133,3,369,10,3,370,10,10,2.92,True
134,3,370,10,3,402,12,10,2.92,False
135,3,402,12,1,1207,44,-20,0.3399999999999998,True
136,1,1207,44,2,609,20,10,9.64,False
137,2,609,20,3,554,18,10,9.34,False
138,3,554,18,2,669,34,-20,2.2,False
139,2,669,34,3,596,24,10,10.06,False
140,3,596,24,3,689,18,-20,-0.98,False
141,3,689,18,2,1027,36,-20,-0.1999999999999999,False
142,2,1027,36,1,1235,44,-20,-1.4600000000000002,True
143,1,1235,44,2,404,18,20,9.98,False
144,2,404,18,1,616,20,-20,-3.26,False
145,1,616,20,3,231,6,20,10.1,False
146,3,231,6,2,313,8,20,2.0,False
147,2,313,8,3,361,8,0,0.12,False
148,3,361,8,2,365,8,20,3.8,False
149,2,365,8,3,304,12,-20,-1.88,False
150,3,304,12,3,406,12,10,2.92,False
151,3,406,12,3,348,14,10,2.92,False
152,3,348,14,3,406,12,10,2.92,False
153,3,406,12,3,361,8,10,2.9800000000000004,False
154,3,361,8,3,371,10,10,3.82,True
155,3,371,10,3,603,20,-20,-0.1999999999999999,False
156,3,603,20,3,573,22,-10,-1.0,False
157,3,573,22,3,684,34,-20,-2.9,False
158,3,684,34,2,524,16,0,0.5399999999999999,False
159,2,524,16,3,424,16,20,10.1,False
160,3,424,16,1,1218,44,-20,-1.4600000000000002,False
161,1,1218,44,2,767,28,10,9.7,False
162,2,767,28,3,948,30,0,9.0,False
163,3,948,30,2,514,16,0,0.6000000000000001,False
164,2,514,16,3,448,16,20,11.0,False
165,3,448,16,3,403,12,10,1.0,False
166,3,403,12,3,386,6,10,2.08,False
167,3,386,6,3,570,24,-20,0.5800000000000001,False
168,3,570,24,3,310,4,20,0.3800000000000001,False
169,3,310,4,2,309,8,20,4.7,False
170,2,309,8,2,447,12,10,0.8800000000000001,False
171,2,447,12,3,207,2,-20,-3.5600000000000005,False
172,3,207,2,2,796,20,-20,2.14,False
173,2,796,20,3,454,18,20,10.22,False
174,3,454,18,3,381,16,10,2.92,False
175,3,381,16,3,365,10,10,2.92,False
176,3,365,10,3,446,12,10,2.92,False
177,3,446,12,3,359,8,10,2.92,False
178,3,359,8,2,438,12,20,3.62,False
179,2,438,12,1,720,24,-20,-4.1000000000000005,False
180,1,720,24,3,486,22,20,10.94,False
181,3,486,22,2,800,34,-20,-2.3600000000000003,False
182,2,800,34,3,859,30,0,8.1,False
183,3,859,30,2,623,22,0,0.6000000000000001,False
184,2,623,22,3,458,14,20,11.12,False
185,3,458,14,3,364,10,10,2.92,False
186,3,364,10,3,207,6,10,2.9800000000000004,False
187,3,207,6,3,207,4,10,3.88,True
188,3,207,4,3,410,14,10,3.82,False
189,3,410,14,3,446,14,10,2.92,False
190,3,446,14,3,357,8,10,2.9800000000000004,True
191,3,357,8,3,364,10,10,3.82,False
192,3,364,10,3,359,10,10,2.92,False
193,3,359,10,3,353,8,10,2.9800000000000004,False
194,3,353,8,3,275,6,10,3.88,False
195,3,275,6,3,468,14,10,3.82,False
196,3,468,14,3,293,10,10,2.92,False
197,3,293,10,3,323,10,10,2.92,False
198,3,323,10,3,401,6,10,2.9800000000000004,False
199,3,401,6,3,457,14,10,3.82,False
200,3,457,14,3,609,18,-20,-0.1999999999999999,False
201,3,609,18,2,980,36,-20,-1.52,False
202,2,980,36,3,602,18,10,8.14,False
203,3,602,18,2,802,28,-20,-2.42,False
204,2,802,28,3,357,8,20,9.38,False
205,3,357,8,3,406,16,10,3.7,False
206,3,406,16,3,403,18,10,1.0,False
207,3,403,18,3,411,12,10,1.96,False
208,3,411,12,3,402,12,10,1.96,False
209,3,402,12,3,458,14,10,1.96,False
210,3,458,14,3,549,12,-20,-1.2200000000000002,False
211,3,549,12,2,562,18,-20,-3.14,False
212,2,562,18,2,627,22,-20,8.56,True
213,2,627,22,3,344,12,20,11.84,False
214,3,344,12,3,208,4,10,0.2800000000000001,False
215,3,208,4,3,275,6,10,3.88,False
216,3,275,6,3,487,18,10,3.7,False
217,3,487,18,3,777,24,-20,-2.0,False
218,3,777,24,1,1371,46,-20,-1.4600000000000002,True
219,1,1371,46,2,808,40,10,9.22,False
220,2,808,40,3,460,22,20,3.68,False
221,3,460,22,3,401,12,10,-0.86,False
222,3,401,12,1,1383,44,-20,-2.3600000000000003,False
223,1,1383,44,2,635,28,10,9.64,False
224,2,635,28,3,363,10,20,9.98,False
225,3,363,10,3,207,6,10,-0.6199999999999999,False
226,3,207,6,1,410,18,20,4.7,True
227,1,410,18,1,411,12,10,1.0,False
228,1,411,12,1,413,12,10,1.96,False
229,1,413,12,1,1331,48,-20,-0.5600000000000002,False
230,1,1331,48,2,799,28,10,9.64,False
231,2,799,28,3,615,20,10,9.1,False
232,3,615,20,3,680,24,-20,-2.0,False
233,3,680,24,1,1419,52,-20,-2.3600000000000003,False
234,1,1419,52,2,997,36,10,9.64,False
235,2,997,36,3,511,18,10,8.92,False
236,3,511,18,2,745,22,-20,-4.04,False
237,2,745,22,3,397,20,20,11.9,False
238,3,397,20,3,336,10,10,1.0,True
239,3,336,10,1,413,12,20,2.0,True
240,1,413,12,1,411,12,10,1.0,False
241,1,411,12,1,425,12,10,1.96,False
242,1,425,12,1,806,28,-20,-0.3800000000000002,False
243,1,806,28,3,283,10,20,12.920000000000002,False
244,3,283,10,1,819,28,-20,0.5199999999999998,False
245,1,819,28,3,369,10,20,12.8,True
246,3,369,10,2,868,30,-20,-1.52,True
247,2,868,30,3,736,24,10,8.08,False
248,3,736,24,3,677,22,-10,-2.92,False
249,3,677,22,1,1526,54,-20,-3.5600000000000005,False
250,1,1526,54,2,876,30,10,5.08,False
251,2,876,30,3,512,22,10,8.08,False
252,3,512,22,3,665,22,-20,-3.92,False
253,3,665,22,1,1501,54,-20,-4.4,False
254,1,1501,54,2,846,30,10,5.98,False
255,2,846,30,3,439,12,20,9.2,False
256,3,439,12,1,910,32,-20,-1.2800000000000002,False
257,1,910,32,3,463,18,20,12.8,False
258,3,463,18,3,412,16,10,1.0,False
259,3,412,16,3,361,8,10,2.14,False
260,3,361,8,1,933,32,-20,2.32,False
261,1,933,32,3,468,16,20,12.920000000000002,True
262,3,468,16,2,657,30,-20,0.3399999999999998,True
263,2,657,30,3,493,24,20,10.16,False
264,3,493,24,3,456,8,10,2.08,False
265,3,456,8,3,489,16,10,3.82,False
266,3,489,16,3,499,16,10,2.92,False
267,3,499,16,3,620,24,-20,-0.3800000000000001,False
268,3,620,24,3,347,8,20,-0.52,False
269,3,347,8,2,633,20,-20,1.36,True
270,2,633,20,3,540,16,10,10.66,False
271,3,540,16,2,728,40,-20,-5.42,False
272,2,728,40,3,368,10,20,4.7,False
273,3,368,10,2,413,16,20,1.82,False
274,2,413,16,2,478,16,10,-1.8800000000000003,True
275,2,478,16,2,470,18,10,0.04,True
276,2,470,18,2,576,26,-20,-1.4,False
277,2,576,26,3,393,12,20,11.06,False
278,3,393,12,2,620,28,-20,-0.5000000000000001,False
279,2,620,28,3,527,14,10,9.76,False
280,3,527,14,1,1127,42,-20,-5.0600000000000005,True
281,1,1127,42,2,614,20,10,9.76,False
282,2,614,20,3,430,10,20,11.9,False
283,3,430,10,3,555,12,-20,-2.24,False
284,3,555,12,3,664,30,-20,-5.6,False
285,3,664,30,2,651,22,0,0.66,False
286,2,651,22,3,402,12,20,11.9,False
287,3,402,12,2,924,28,-20,-1.4600000000000002,False
288,2,924,28,3,676,22,10,9.1,False
289,3,676,22,3,480,22,20,2.12,False
290,3,480,22,3,459,14,10,2.74,False
291,3,459,14,1,867,34,-20,-2.18,False
292,1,867,34,3,343,14,20,12.74,False
293,3,343,14,2,534,18,-20,-2.24,False
294,2,534,18,3,375,12,20,11.78,False
295,3,375,12,1,1023,36,-20,-3.5600000000000005,False
296,1,1023,36,2,672,24,10,5.26,False
297,2,672,24,3,361,8,20,12.08,False
298,3,361,8,3,488,22,10,3.82,False
299,3,488,22,3,207,2,10,2.9800000000000004,False
300,3,207,2,3,528,14,-20,0.3999999999999999,False
301,3,528,14,1,988,36,-20,-5.78,False
302,1,988,36,3,428,18,20,12.68,False
303,3,428,18,1,1016,36,-20,-3.5,True
304,1,1016,36,2,544,12,10,6.16,False
305,2,544,12,3,348,8,20,12.02,False
306,3,348,8,1,819,28,-20,0.5199999999999998,False
307,1,819,28,3,307,8,20,12.86,False
308,3,307,8,2,472,14,20,2.84,False
309,2,472,14,2,564,18,-20,-2.18,False
310,2,564,18,3,549,12,10,11.5,False
311,3,549,12,2,694,22,-20,-5.78,False
312,2,694,22,3,254,8,20,12.920000000000002,True
313,3,254,8,2,483,16,20,3.68,False
314,2,483,16,2,625,18,-20,-3.14,False
315,2,625,18,3,464,14,20,11.78,False
316,3,464,14,3,210,4,10,-0.6199999999999999,False
317,3,210,4,2,710,18,-20,1.36,False
318,2,710,18,3,353,14,20,11.9,False
319,3,353,14,3,272,6,10,1.06,False
320,3,272,6,2,311,8,20,2.9,False
321,2,311,8,2,532,14,-20,-1.34,False
322,2,532,14,3,473,18,20,11.96,False
323,3,473,18,3,411,12,10,1.96,False
324,3,411,12,3,278,6,10,2.02,False
325,3,278,6,2,646,14,-20,0.4599999999999999,False
326,2,646,14,3,206,2,20,11.9,False
327,3,206,2,1,413,18,20,2.0,False
328,1,413,18,1,411,12,10,1.0,False
329,1,411,12,1,822,28,-20,-0.3800000000000002,False
330,1,822,28,3,571,18,10,11.5,False
331,3,571,18,3,360,8,20,-2.38,False
332,3,360,8,1,769,38,-20,-0.02,False
333,1,769,38,3,366,10,20,4.82,False
334,3,366,10,3,0,0,10,2.8,False
335,3,0,0,2,276,6,20,1.94,False
336,2,276,6,2,286,10,10,-0.08,False
337,2,286,10,2,610,20,-20,-3.98,False
338,2,610,20,3,556,14,10,11.68,False
339,3,556,14,1,1124,40,-20,-3.26,True
340,1,1124,40,2,808,32,10,9.64,False
341,2,808,32,3,467,14,20,10.22,False
342,3,467,14,3,393,14,10,2.92,False
343,3,393,14,3,405,12,10,2.92,False
344,3,405,12,3,471,14,10,2.92,False
345,3,471,14,3,442,10,10,2.92,False
346,3,442,10,3,687,30,-20,-0.1999999999999999,False
347,3,687,30,2,513,16,0,0.66,False
348,2,513,16,3,530,14,0,9.78,False
349,3,530,14,3,569,18,-20,-3.92,False
350,3,569,18,1,416,12,20,-0.7000000000000002,False
351,1,416,12,1,417,12,10,1.0,False
352,1,417,12,1,411,18,10,1.96,False
353,1,411,18,1,413,18,10,1.96,False
354,1,413,18,1,1183,44,-20,-0.5600000000000002,False
355,1,1183,44,1,1202,44,-20,6.64,True
356,1,1202,44,2,718,32,10,9.7,False
357,2,718,32,3,526,14,10,10.0,False
358,3,526,14,1,720,24,-20,-1.4,False
359,1,720,24,3,431,18,20,11.0,False
360,3,431,18,3,359,8,10,1.06,False
361,3,359,8,2,468,14,20,2.72,False
362,2,468,14,3,436,16,-20,-4.640000000000001,False
363,3,436,16,3,275,6,10,2.02,False
364,3,275,6,2,447,8,20,3.8,False
365,2,447,8,2,380,16,10,0.82,False
366,2,380,16,2,529,14,-20,-4.16,False
367,2,529,14,3,568,26,0,8.219999999999999,False
368,3,568,26,3,386,16,20,3.92,False
369,3,386,16,3,380,16,10,2.92,False
370,3,380,16,3,436,18,10,2.92,False
371,3,436,18,3,408,18,10,2.92,False
372,3,408,18,3,341,12,10,2.92,False
373,3,341,12,3,391,12,10,2.92,False
374,3,391,12,3,410,12,10,2.92,False
375,3,410,12,3,258,8,10,2.9800000000000004,False
376,3,258,8,2,379,16,20,4.460000000000001,False
377,2,379,16,2,412,16,10,-2.84,True
378,2,412,16,2,644,26,-20,-3.14,False
379,2,644,26,3,421,18,20,12.02,False
380,3,421,18,3,465,14,10,2.92,False
381,3,465,14,3,571,18,-20,-0.26,False
